data,trip_creation_time,route_schedule_uuid,route_type,trip_uuid,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor
training,2018-09-22 03:34:02.065786,thanos::sroute:d44a95bc-1d78-49aa-a987-ea5763aa2cbe,FTL,trip-153758724206553813,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-22 03:34:02.065786,2018-09-23 12:04:22.319800,1950.0,True,352,2018-09-23 03:28:08,352.89160793807025,514.0,290.0,398.0028,1.7724137931034485,31.0,18.0,26.4172,1.7222222222222223
training,2018-09-12 22:36:18.165262,thanos::sroute:d26c2fa7-68f9-4eb7-ba6e-ef9eb670aa6a,FTL,trip-153679177816498403,IND502220AAC,Zahirabad_Mohim_D (Telangana),IND501359AAE,Hyderabad_Shamshbd_H (Telangana),2018-09-13 09:04:24.962001,2018-09-13 12:17:16.005511,192.0,True,44,2018-09-13 10:43:23,45.2604702593938,71.0,39.0,55.9186,1.8205128205128205,30.0,18.0,25.6486,1.6666666666666667
training,2018-09-15 17:32:11.877348,thanos::sroute:a0b4de1b-f2d3-4bf9-a9eb-0c418bf4d083,FTL,trip-153703273187708604,IND415003AAA,Satara_DC (Maharashtra),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-15 23:59:22.209315,2018-09-16 05:32:13.510352,332.0,True,44,2018-09-16 02:03:28,45.74660298558903,71.0,53.0,55.5352,1.339622641509434,39.0,21.0,24.2317,1.8571428571428568
training,2018-09-14 19:49:07.217330,thanos::sroute:bcce7b68-e962-4a29-af24-167e3e926d04,FTL,trip-153695454721702237,IND781018AAB,Guwahati_Hub (Assam),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-14 19:49:07.217330,2018-09-17 09:04:27.000339,3675.0,True,770,2018-09-16 07:05:20,772.8176855451238,1502.0,677.0,907.7077,2.218611521418021,28.0,25.0,34.7906,1.12
training,2018-09-15 17:39:30.608867,thanos::sroute:1b2a7608-9026-40cf-b1a6-2d90edd5abf3,FTL,trip-153703317060864556,IND811399AAA,Noida_Sector02_C (Uttar Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-15 22:03:17.421655,2018-09-16 08:31:36.892514,628.0,True,154,2018-09-16 04:31:57,154.45977084690782,231.0,124.0,174.8381,1.8629032258064515,34.0,18.0,24.9564,1.8888888888888888
test,2018-10-03 06:51:50.180670,thanos::sroute:f5aa9e2d-b234-4643-a8d9-683c0edf25e4,Carting,trip-153854951018025717,IND121004AAB,FBD_Balabhgarh_DPC (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-03 06:51:50.180670,2018-10-03 09:24:21.220145,152.0,True,27,2018-10-03 08:14:20,27.16959265365672,65.0,32.0,35.457,2.03125,24.0,12.0,13.2025,2.0
test,2018-09-27 10:10:09.368760,thanos::sroute:8fa95fb6-1cf5-4fbd-aa64-04418b2a6d65,Carting,trip-153804300936851815,IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),IND560300AAA,Bengaluru_KGAirprt_HB (Karnataka),2018-09-27 10:10:09.368760,2018-09-27 13:14:27.031501,184.0,True,36,2018-09-27 11:08:57,36.21002237276068,122.0,47.0,47.6477,2.595744680851064,30.0,12.0,12.501,2.5
training,2018-09-21 03:46:19.431927,thanos::sroute:af98cdd4-12f0-4db2-9413-0caca8c783a8,FTL,trip-153750157943168363,IND480334AAA,Pandhurna_Mataward_D (Madhya Pradesh),IND480106AAA,Sausar_Central_DPP_1 (Madhya Pradesh),2018-09-21 15:43:53.113519,2018-09-21 17:40:18.475422,116.0,True,22,2018-09-21 16:12:27,22.70950727339093,80.0,29.0,30.0087,2.7586206896551726,80.0,29.0,30.0087,2.7586206896551726
training,2018-09-17 23:02:19.402410,thanos::sroute:df8d7098-cfd9-48f3-9bf3-a3144a434a55,FTL,trip-153722535331931782,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-17 23:02:19.402410,2018-09-18 22:49:37.416983,1427.0,True,154,2018-09-18 19:34:08,154.39877904033963,176.0,135.0,179.2894,1.3037037037037038,14.0,16.0,22.7935,0.875
test,2018-10-02 22:04:14.211186,thanos::sroute:105d3425-e2d7-4f05-ad0c-157dc9410864,FTL,trip-153851785421092561,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-02 22:04:14.211186,2018-10-05 02:35:30.584134,3151.0,True,440,2018-10-04 12:56:14,447.61778875348006,731.0,473.0,630.1009,1.5454545454545454,23.0,18.0,26.2137,1.2777777777777777
training,2018-09-25 15:47:35.327950,thanos::sroute:48ca9e8a-d053-4d40-9a41-da9b774e77fd,FTL,trip-153789045532760158,IND131028AAB,Sonipat_Kundli_H (Haryana),IND251001AAA,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),2018-09-25 15:47:35.327950,2018-09-25 21:32:33.249043,344.0,True,22,2018-09-25 20:59:58,22.32701327523546,32.0,24.0,23.04,1.3333333333333333,32.0,24.0,23.04,1.3333333333333333
training,2018-09-13 20:26:52.729691,thanos::sroute:9da2d540-f140-48b9-8c93-ea59aa45e712,FTL,trip-153687041272940257,IND842001AAA,Muzaffrpur_Bbganj_I (Bihar),IND847212AAA,Madhubani_Bardivan_D (Bihar),2018-09-13 20:26:52.729691,2018-09-14 00:38:04.608435,251.0,False,73,2018-09-13 21:43:22,73.98149376442683,174.0,73.0,100.9473,2.3835616438356166,16.0,8.0,11.6241,2.0
training,2018-09-21 16:49:44.435150,thanos::sroute:3def24ea-f80d-4d49-b450-720dc5d13d04,FTL,trip-153754858443489814,IND395023AAA,Surat_HUB (Gujarat),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-21 16:49:44.435150,2018-09-22 22:47:05.760002,1797.0,True,836,2018-09-21 23:20:06,836.6344740885127,1373.0,758.0,1004.7429,1.811345646437995,24.0,16.0,22.9709,1.5
test,2018-09-28 00:29:08.787106,thanos::sroute:bbda1b14-ddec-4bac-9585-e692bcaeafd6,FTL,trip-153809454878679936,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND140301AAA,Chandigarh_Kharar_DC (Chandigarh),2018-09-28 00:29:08.787106,2018-09-28 02:52:26.542503,143.0,False,37,2018-09-28 01:26:29,37.0137431175069,71.0,46.0,37.5398,1.5434782608695652,19.0,18.0,14.5996,1.0555555555555556
training,2018-09-19 19:53:42.622678,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153738682262223442,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-20 06:25:35.030407,2018-09-22 12:34:55.785460,3249.0,True,638,2018-09-21 19:18:28,644.7203705620248,996.0,571.0,744.7297,1.74430823117338,24.0,18.0,26.7768,1.3333333333333333
test,2018-10-01 05:04:55.268931,thanos::sroute:96a80600-40e1-436b-9161-fa68f9e4b0d6,FTL,trip-153837029526866991,IND854326AAB,Purnia_Central_H_2 (Bihar),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-10-02 17:10:14.955522,2018-10-04 04:29:53.637991,2119.0,True,1056,2018-10-02 20:26:29,1063.2073967227996,1893.0,904.0,1229.9897,2.0940265486725664,66.0,23.0,33.8688,2.869565217391304
training,2018-09-19 17:11:13.339666,thanos::sroute:b393e9f5-c240-4276-900b-08b81d559632,FTL,trip-153737707333938654,IND000000ABD,Pallakad_ChndrNgr_D (Kerala),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-20 03:14:31.933738,2018-09-20 16:14:06.944790,779.0,True,220,2018-09-20 05:57:20,220.8960740312492,525.0,306.0,327.1098,1.7156862745098038,42.0,33.0,44.5654,1.2727272727272727
training,2018-09-14 14:31:17.260800,thanos::sroute:731fb539-6925-459c-8074-17df8b6401bb,FTL,trip-153693548038129023,IND110037AAM,Delhi_Airport_H (Delhi),IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),2018-09-14 14:31:17.260800,2018-09-14 21:46:54.002765,435.0,True,22,2018-09-14 21:09:26,22.61335237355081,37.0,18.0,23.996,2.055555555555556,37.0,18.0,23.996,2.055555555555556
training,2018-09-22 00:15:30.258733,thanos::sroute:c446b063-ccbc-453b-9f94-0697e8c24c92,FTL,trip-153757533025851966,IND484446AAA,Dola_ChainDPP_D (Madhya Pradesh),IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),2018-09-22 09:30:55.364972,2018-09-22 17:55:07.805435,504.0,True,176,2018-09-22 10:48:38,177.60260237972687,413.0,197.0,268.6292,2.0964467005076144,27.0,30.0,37.5121,0.9
training,2018-09-14 09:00:36.921644,thanos::sroute:ce2ecabf-2dae-4b18-92d1-07b6b69c616c,FTL,trip-153691563692126979,IND131028AAB,Sonipat_Kundli_H (Haryana),IND244235AAA,Gajraula_JawaharN_D (Uttar Pradesh),2018-09-14 09:00:36.921644,2018-09-14 15:11:29.234925,370.0,True,22,2018-09-14 14:17:24,23.765740061300757,38.0,40.0,39.5259,0.95,38.0,40.0,39.5259,0.95
training,2018-09-23 21:45:33.115314,thanos::sroute:eaba08b6-b079-4367-9d9a-5159dae87a1c,FTL,trip-153773913311492355,IND523105AAA,Kandukur_LICOffce_D (Andhra Pradesh),IND524201AAA,Kavali_Kacheri_D (Andhra Pradesh),2018-09-24 01:12:07.000749,2018-09-24 02:14:28.889491,62.0,False,36,2018-09-24 01:12:07.000749,36.11633138838824,62.0,45.0,63.358,1.3777777777777778,19.0,21.0,14.3661,0.9047619047619048
training,2018-09-24 14:59:02.355075,thanos::sroute:a97500f3-bbd4-4901-bcf1-e351aa810b90,FTL,trip-153780114235481097,IND312605AAB,Pratapgarh_Nimachrd_D (Rajasthan),IND313001AAB,Udaipur_Mangri_I (Rajasthan),2018-09-25 02:25:44.788171,2018-09-25 10:20:46.106378,475.0,True,22,2018-09-25 07:29:25,28.40442295740341,87.0,30.0,33.549699999999994,2.9,87.0,30.0,33.549699999999994,2.9
training,2018-09-17 18:50:55.756413,thanos::sroute:16a61a98-dec3-44c8-b82f-d11ec705f61e,Carting,trip-153721025575603001,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND000000AFT,Mumbai_Sanpada_I (Maharashtra),2018-09-17 18:50:55.756413,2018-09-17 20:08:15.049575,77.0,False,15,2018-09-17 19:19:54,15.60316931611857,39.0,18.0,19.2536,2.1666666666666665,24.0,8.0,9.1504,3.0
test,2018-09-30 19:04:33.999218,thanos::sroute:d44a95bc-1d78-49aa-a987-ea5763aa2cbe,FTL,trip-153833427399895779,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-30 19:04:33.999218,2018-10-02 16:20:17.437354,2715.0,True,1122,2018-10-01 10:30:06,1122.067441845958,1787.0,1012.0,1363.2081,1.7658102766798418,40.0,23.0,29.7919,1.7391304347826086
training,2018-09-20 16:39:12.714220,thanos::sroute:f89c0465-3cc6-44b2-9bb3-d4f6b8349ac2,FTL,trip-153746155271399856,IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),2018-09-20 19:05:50.791163,2018-09-20 20:56:25.230054,110.0,True,66,2018-09-20 19:30:10,66.11462607185169,78.0,53.0,72.3415,1.471698113207547,24.0,15.0,22.3361,1.6
training,2018-09-15 13:33:41.956741,thanos::sroute:ae5c430f-6153-48d1-8fe5-d5f0bbc68041,FTL,trip-153701842195647377,IND332001AAB,Sikar_FatehpRd_I (Rajasthan),IND334001AAC,Bikaner_ITICollg_L (Rajasthan),2018-09-15 19:56:04.556795,2018-09-16 01:37:28.617743,341.0,True,44,2018-09-16 00:17:22,45.29216033160306,76.0,34.0,47.272,2.235294117647059,30.0,38.0,26.3846,0.7894736842105263
training,2018-09-21 02:14:15.068848,thanos::sroute:2d2cdf5e-6ea1-4525-833e-cae6a1aad24b,Carting,trip-153749605506846857,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110064AAA,Delhi_Mayapuri_PC (Delhi),2018-09-21 02:14:15.068848,2018-09-21 06:30:04.325658,255.0,True,9,2018-09-21 06:00:29,9.109242461612409,26.0,15.0,11.2031,1.7333333333333334,26.0,15.0,11.2031,1.7333333333333334
training,2018-09-23 18:49:55.966399,thanos::sroute:83251748-2256-453f-b94f-c1f4dec4a1b1,FTL,trip-153772859596604432,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND524003AAA,Nellore_DC (Andhra Pradesh),2018-09-23 18:49:55.966399,2018-09-24 02:06:08.144621,436.0,True,110,2018-09-23 23:35:20,112.7581352298422,142.0,92.0,124.4284,1.5434782608695652,31.0,18.0,25.7034,1.7222222222222223
test,2018-09-28 03:58:59.989272,thanos::sroute:872d9762-5527-44ee-9fc9-4457999abe85,Carting,trip-153810713998902812,IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),2018-09-28 09:22:36.687600,2018-09-28 12:12:57.060183,170.0,True,45,2018-09-28 10:44:38,46.02820563130578,88.0,45.0,59.6098,1.9555555555555555,24.0,10.0,14.4182,2.4
training,2018-09-26 18:30:51.128579,thanos::sroute:2876786a-2af6-40b9-a6e3-02b076e7a266,Carting,trip-153798665112832559,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600076AAB,Chennai_Madhavaram_DPC (Tamil Nadu),2018-09-26 18:30:51.128579,2018-09-26 22:11:38.945484,220.0,False,34,2018-09-26 20:57:15,34.049340852918625,68.0,36.0,45.5781,1.8888888888888888,28.0,17.0,18.6377,1.6470588235294117
training,2018-09-12 00:00:16.535741,thanos::sroute:d7c989ba-a29b-4a0b-b2f4-288cdc60074b,FTL,trip-153671041653548748,IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-12 16:39:46.858469,2018-09-13 13:40:23.123744,1260.0,True,44,2018-09-13 12:30:44,44.68346036847342,60.0,41.0,49.054,1.4634146341463414,9.0,8.0,10.9921,1.125
training,2018-09-19 17:34:54.236703,thanos::sroute:6f5d0135-589a-46ac-88ce-a85a9c2e30a2,FTL,trip-153737849423647372,IND606801AAB,Chetpet_Blmrgnst_D (Tamil Nadu),IND632006AAA,Vellore_GndhiNgr_IP (Tamil Nadu),2018-09-20 04:22:02.905152,2018-09-20 07:43:38.454366,201.0,False,57,2018-09-20 04:47:42,57.444332590773904,174.0,56.0,65.2338,3.107142857142857,15.0,11.0,12.3999,1.3636363636363635
training,2018-09-24 14:42:46.134626,thanos::sroute:9d80b949-2d55-4578-b0ee-881d4bfcc097,FTL,trip-153780016613437283,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-24 14:42:46.134626,2018-09-26 04:23:17.311618,2260.0,True,726,2018-09-25 06:39:18,726.6742455471882,1298.0,590.0,793.0239,2.2,59.0,20.0,28.2373,2.95
training,2018-09-26 18:58:48.116005,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153798832811577159,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-27 07:09:36.873678,2018-09-29 11:02:57.926204,3113.0,True,1474,2018-09-27 18:08:21,1475.743016899651,2454.0,1346.0,1809.975,1.8231797919762256,95.0,28.0,40.067,3.392857142857143
training,2018-09-19 19:42:30.948365,thanos::sroute:8650d5af-3211-4485-a9d8-b6c24cac36e8,Carting,trip-153738615094809312,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND401104AAA,Mumbai_MiraRd_IP (Maharashtra),2018-09-19 19:42:30.948365,2018-09-20 02:21:04.943313,398.0,True,9,2018-09-20 01:09:55,9.023517347169609,60.0,11.0,12.8769,5.454545454545454,60.0,11.0,12.8769,5.454545454545454
test,2018-09-28 12:55:19.826878,thanos::sroute:7af51efd-ae4d-49bc-9b68-345abe68ace5,FTL,trip-153813931982659430,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-28 12:55:19.826878,2018-09-30 15:31:22.811078,3036.0,True,1034,2018-09-29 11:08:38,1035.228439585179,1700.0,1018.0,1399.4399,1.6699410609037328,30.0,25.0,36.7573,1.2
training,2018-09-21 05:25:25.787281,thanos::sroute:14c55592-ba2e-4f72-820c-3a22334137cd,FTL,trip-153750752578691717,IND562132AAA,Bangalore_Nelmngla_H (Karnataka),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-21 05:25:25.787281,2018-09-22 18:44:57.310941,2239.0,True,1034,2018-09-21 11:58:51,1040.768550405607,1768.0,930.0,1289.2516,1.9010752688172043,28.0,31.0,33.5461,0.9032258064516128
training,2018-09-21 18:37:09.322207,thanos::sroute:4029a8a2-6c74-4b7e-a6d8-f9e069fbcea9,FTL,trip-153755502932196495,IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-21 18:37:09.322207,2018-09-24 09:59:15.691618,3802.0,True,1408,2018-09-22 21:42:25,1408.745767576514,2164.0,1279.0,1713.9242,1.6919468334636434,24.0,11.0,15.9984,2.1818181818181817
training,2018-09-16 21:30:48.807955,thanos::sroute:6bf2330c-ffa7-4cb7-ba9c-b8848a500b41,FTL,trip-153713344880768908,IND843105AAB,Dholi_WardNo4_D (Bihar),IND848101AAA,Samastipur_Haripur_D (Bihar),2018-09-16 23:24:09.710175,2018-09-17 01:16:41.575519,112.0,False,25,2018-09-16 23:57:23,25.29452416412763,37.0,20.0,27.8901,1.85,1.0,0.0,1.0480999999999998,-1.0
test,2018-10-02 20:18:50.944958,thanos::sroute:32d7b4f2-b226-4919-a152-2fbd0d1bd99a,Carting,trip-153851153094464578,IND742102AAB,Berhampore_Central_I_2 (West Bengal),IND713130AAA,Katwa_BSarani_D (West Bengal),2018-10-02 20:18:50.944958,2018-10-03 00:10:13.876937,231.0,True,9,2018-10-02 23:35:56,9.050386436997009,33.0,13.0,14.4336,2.5384615384615383,33.0,13.0,14.4336,2.5384615384615383
training,2018-09-23 02:12:50.444104,thanos::sroute:e798a910-1f3b-4eab-8dca-a18ec32ffafe,FTL,trip-153766877044383058,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-23 02:12:50.444104,2018-09-23 23:22:40.738665,1269.0,True,352,2018-09-23 11:08:51,352.77598366567105,731.0,359.0,505.0552,2.0362116991643453,103.0,37.0,53.6905,2.783783783783784
training,2018-09-15 02:29:41.983619,thanos::sroute:f01c8bbd-655d-42ea-9abf-60d5040606ee,FTL,trip-153697858198336528,IND712311AAA,Kolkata_Dankuni_HB (West Bengal),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),2018-09-15 02:29:41.983619,2018-09-15 10:31:48.702688,482.0,False,230,2018-09-15 05:03:29,230.2532654135783,319.0,182.0,257.9808,1.7527472527472527,9.0,10.0,14.569,0.9
test,2018-09-30 00:56:13.002206,thanos::sroute:fb308c0f-ea3a-48ef-a6c3-47763412a90f,FTL,trip-153826897300192971,IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),IND209304AAA,Kanpur_Central_H_6 (Uttar Pradesh),2018-09-30 00:56:13.002206,2018-09-30 15:47:19.198246,891.0,True,396,2018-09-30 05:06:09,396.3148331450599,625.0,362.0,486.4998,1.7265193370165746,25.0,18.0,26.5733,1.3888888888888888
test,2018-09-30 01:57:36.543246,thanos::sroute:64d4c6c9-ffb9-4794-b9f1-05f064c9dd0d,FTL,trip-153827265654297232,IND110037AAM,Delhi_Airport_H (Delhi),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-30 01:57:36.543246,2018-10-01 16:14:24.334897,2296.0,True,374,2018-10-01 05:00:01,374.2726314651492,641.0,343.0,455.437,1.868804664723032,31.0,30.0,33.2459,1.0333333333333334
training,2018-09-26 16:08:49.159666,thanos::sroute:f0569d2f-4e20-4c31-8542-67b86d55f058,Carting,trip-153797812915940754,IND131028AAB,Sonipat_Kundli_H (Haryana),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-26 16:08:49.159666,2018-09-26 23:24:48.533958,435.0,True,9,2018-09-26 22:49:15,9.434478020995815,32.0,19.0,13.8935,1.6842105263157894,32.0,19.0,13.8935,1.6842105263157894
training,2018-09-23 14:48:38.651624,thanos::sroute:f2476833-20a1-4c77-8410-684180df8364,Carting,trip-153771411865137253,IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),IND600110AAA,Chennai_Madhavaram_L (Tamil Nadu),2018-09-23 14:48:38.651624,2018-09-23 17:38:22.294794,169.0,True,9,2018-09-23 16:51:19,9.750484375059756,16.0,14.0,11.1881,1.1428571428571428,16.0,14.0,11.1881,1.1428571428571428
training,2018-09-24 19:40:06.946075,thanos::sroute:a8dd8c7f-c295-4785-9e9c-53fcd13ff0a5,FTL,trip-153781800694579835,IND852111AAA,Simrahi_Bazar_D (Bihar),IND854326AAB,Purnia_Central_H_2 (Bihar),2018-09-25 05:06:02.294301,2018-09-25 12:46:24.662016,460.0,False,90,2018-09-25 05:53:32,90.5112031491436,319.0,83.0,117.8743,3.843373493975904,2.0,1.0,1.2712,2.0
training,2018-09-12 19:16:41.290865,thanos::sroute:69409580-4bf0-4bbf-96fe-9e7bc6582a27,FTL,trip-153677980129051821,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND411033AAA,Pune_Tathawde_H (Maharashtra),2018-09-12 22:40:29.709857,2018-09-14 10:02:25.322383,2121.0,True,1078,2018-09-13 02:30:09,1078.8435858941905,1881.0,960.0,1307.4765,1.959375,33.0,19.0,28.1338,1.736842105263158
training,2018-09-14 05:51:38.562354,thanos::sroute:856cd744-5a7c-4aee-98c7-9d306433ef48,FTL,trip-153690429856206746,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-14 10:59:38.291586,2018-09-15 03:12:11.140504,972.0,True,44,2018-09-15 01:53:22,45.06440061883889,66.0,42.0,55.142,1.5714285714285714,28.0,19.0,26.422400000000003,1.4736842105263157
training,2018-09-23 00:24:46.249144,thanos::sroute:13c4e60a-d850-4737-9bac-0cc4a4002b2d,Carting,trip-153766228624875985,IND586128AAA,Sindagi_KalyanNg_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-23 07:31:57.417548,2018-09-23 16:07:52.541262,515.0,True,9,2018-09-23 11:07:26,10.226975659127934,29.0,9.0,13.273700000000002,3.2222222222222223,29.0,9.0,13.273700000000002,3.2222222222222223
training,2018-09-25 22:59:49.501381,thanos::sroute:812e486c-e9c5-4a49-96b5-ab8988b78fac,FTL,trip-153791638950112378,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2018-09-25 22:59:49.501381,2018-09-26 15:50:05.822959,1010.0,True,110,2018-09-26 11:04:29,110.0003311265805,262.0,83.0,117.4905,3.156626506024097,33.0,15.0,22.0031,2.2
training,2018-09-24 04:11:02.955528,thanos::sroute:396d96a3-e2f8-4c40-af0e-056e11f57761,FTL,trip-153776226295528652,IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-24 04:11:02.955528,2018-09-25 19:32:43.444782,2361.0,True,726,2018-09-24 19:02:17,726.3891429214896,1443.0,672.0,905.3349,2.1473214285714284,35.0,28.0,32.824,1.25
training,2018-09-22 01:01:31.081496,thanos::sroute:5bd33197-898a-47eb-bcde-7193b9ff4ed3,FTL,trip-153757809108123740,IND363310AAB,Dhrangadhra_NvygRDPP_D (Gujarat),IND382430AAB,Ahmedabad_East_H_1 (Gujarat),2018-09-22 06:49:38.232160,2018-09-22 10:46:20.828146,236.0,True,22,2018-09-22 09:43:24,22.334669465805813,62.0,19.0,27.356900000000003,3.263157894736842,62.0,19.0,27.356900000000003,3.263157894736842
training,2018-09-26 00:50:07.803484,thanos::sroute:64d4c6c9-ffb9-4794-b9f1-05f064c9dd0d,FTL,trip-153792300780310827,IND110037AAM,Delhi_Airport_H (Delhi),IND421302AAG,Bhiwandi_Mankoli_HB (Maharashtra),2018-09-26 00:50:07.803484,2018-09-27 14:45:05.982254,2274.0,True,352,2018-09-27 03:00:02,352.1968258881751,692.0,312.0,421.785,2.217948717948718,27.0,22.0,27.5207,1.2272727272727273
training,2018-09-14 00:50:48.012091,thanos::sroute:fd23d4f1-012f-4247-80e9-506d32e982a1,FTL,trip-153688624801183394,IND501359AAE,Hyderabad_Shamshbd_H (Telangana),IND515004AAA,Anantapur_KamaStrt_I (Andhra Pradesh),2018-09-14 00:50:48.012091,2018-09-14 09:47:35.435887,536.0,True,132,2018-09-14 06:47:28,134.22945454539453,171.0,107.0,146.13660000000002,1.5981308411214954,25.0,20.0,26.6793,1.25
training,2018-09-23 03:48:20.093783,thanos::sroute:cce26bb2-2365-4c9c-88f4-74322d1b3c9b,Carting,trip-153767450009343343,IND517583AAA,Puttur_Artmclny_D (Andhra Pradesh),IND516101AAA,Koduru_MGRoad_D (Andhra Pradesh),2018-09-23 05:24:10.959074,2018-09-23 07:22:24.108425,118.0,False,62,2018-09-23 05:37:29,62.70900211149567,103.0,48.0,69.0865,2.145833333333333,11.0,6.0,8.883799999999999,1.8333333333333333
training,2018-09-13 03:36:18.529651,thanos::sroute:25dd334d-e30d-4cfa-b6e8-192bcfe84fcc,FTL,trip-153680977852943421,IND751002AAB,Bhubaneshwar_Hub (Orissa),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-13 16:41:26.103122,2018-09-15 09:27:06.797387,2445.0,True,330,2018-09-14 20:45:18,344.04709865732843,742.0,354.0,461.4885,2.096045197740113,12.0,36.0,52.346,0.3333333333333333
training,2018-09-16 15:55:20.661299,thanos::sroute:48ca9e8a-d053-4d40-9a41-da9b774e77fd,FTL,trip-153711332066101565,IND131028AAB,Sonipat_Kundli_H (Haryana),IND251001AAA,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),2018-09-16 15:55:20.661299,2018-09-16 21:52:05.688390,356.0,True,22,2018-09-16 21:11:53,22.325771315696667,38.0,24.0,23.566,1.5833333333333333,38.0,24.0,23.566,1.5833333333333333
test,2018-09-29 02:05:43.022787,thanos::sroute:4cbbbb1f-cc23-4664-8360-5a14f337ef91,Carting,trip-153818674302253076,IND362001AAA,Junagadh_DPC (Gujarat),IND360575AAA,Porbandar_DC (Gujarat),2018-09-29 02:05:43.022787,2018-09-29 04:42:21.875391,156.0,True,36,2018-09-29 03:57:55,37.568822658507735,42.0,30.0,42.9836,1.4,9.0,9.0,13.7167,1.0
